datetime,temperature,Global_active_power
2010-08-23-16-00,39.11,1456.160643
2010-08-23-17-00,39.00,1457.119974
2010-08-23-18-00,38.33,1120.981984
2010-08-23-19-00,37.17,1117.603321
2010-08-23-20-00,35.94,998.103101
2010-08-23-21-00,34.67,959.5230844
2010-08-23-22-00,33.56,891.2109235
2010-08-23-23-00,32.83,892.0613281
2010-08-23-00-00,31.72,879.0734409
2010-08-24-01-00,31.28,879.8482054
2010-08-24-02-00,30.67,879.6601848
2010-08-24-03-00,30.06,879.6392224
2010-08-24-04-00,29.50,970.2071785
2010-08-24-05-00,29.00,984.3292682
2010-08-24-06-00,28.61,1224.011026
2010-08-24-07-00,28.94,1352.548321
2010-08-24-08-00,30.28,1400.741066
2010-08-24-09-00,32.00,1439.099346
2010-08-24-10-00,33.56,1450.527674
2010-08-24-11-00,35.06,1456.435871
2010-08-24-12-00,36.33,1420.113772
2010-08-24-13-00,37.50,1458.214939
2010-08-24-14-00,38.33,1460.689448
2010-08-24-15-00,38.89,1460.243063
2010-08-24-16-00,39.06,1469.273172
2010-08-24-17-00,38.94,1475.516632
2010-08-24-18-00,38.33,1121.960202
2010-08-24-19-00,37.11,1115.317168
2010-08-24-20-00,35.89,989.9029533
2010-08-24-21-00,34.61,930.9489048
2010-08-24-22-00,33.56,863.7027411
2010-08-24-23-00,32.83,882.1640114
2010-08-24-00-00,31.78,883.7359501
2010-08-25-01-00,31.28,891.3921235
2010-08-25-02-00,30.61,891.4846976
2010-08-25-03-00,30.00,891.7517434
2010-08-25-04-00,29.50,987.8877464
2010-08-25-05-00,29.00,987.4420851
2010-08-25-06-00,28.61,1214.30215
2010-08-25-07-00,28.94,1316.353603
2010-08-25-08-00,30.28,1347.177721
2010-08-25-09-00,32.00,1382.699086
2010-08-25-10-00,33.56,1397.433824
2010-08-25-11-00,35.06,1408.737243
2010-08-25-12-00,36.28,1388.304727
2010-08-25-13-00,37.44,1431.914655
2010-08-25-14-00,38.33,1442.653477
2010-08-25-15-00,38.89,1452.643967
2010-08-25-16-00,39.06,1465.681826
2010-08-25-17-00,38.94,1468.325958
2010-08-25-18-00,38.33,1122.599731
2010-08-25-19-00,37.11,1121.252414
2010-08-25-20-00,35.89,997.777414
2010-08-25-21-00,34.61,958.8584972
2010-08-25-22-00,33.61,891.6399992
2010-08-25-23-00,32.83,886.4096893
2010-08-25-00-00,31.78,857.6217973
2010-08-26-01-00,31.28,856.2290018
2010-08-26-02-00,30.61,855.2973354
2010-08-26-03-00,30.00,853.5831851
2010-08-26-04-00,29.44,862.9022021
2010-08-26-05-00,29.00,873.4143181
2010-08-26-06-00,28.61,953.6164463
2010-08-26-07-00,28.89,1064.966814
2010-08-26-08-00,30.28,1066.128183
2010-08-26-09-00,32.00,1175.138976
2010-08-26-10-00,33.56,1191.720519
2010-08-26-11-00,35.06,1208.737666
2010-08-26-12-00,36.28,1183.240398
2010-08-26-13-00,37.44,1181.774644
2010-08-26-14-00,38.28,1187.775464
2010-08-26-15-00,38.83,1075.961607
2010-08-26-16-00,39.06,1086.634412
2010-08-26-17-00,38.89,1045.038469
2010-08-26-18-00,38.28,1005.005954
2010-08-26-19-00,37.11,1003.234847
2010-08-26-20-00,35.83,901.6195416
2010-08-26-21-00,34.56,902.2690978
2010-08-26-22-00,33.56,890.6449312
2010-08-26-23-00,32.78,884.0846697
2010-08-26-00-00,31.72,856.7182973
2010-08-27-01-00,31.22,844.3673487
2010-08-27-02-00,30.56,841.9801225
2010-08-27-03-00,29.94,843.4211659
2010-08-27-04-00,29.39,864.9323421
2010-08-27-05-00,28.94,870.1251276
2010-08-27-06-00,28.56,949.6840147
2010-08-27-07-00,28.83,947.7747617
2010-08-27-08-00,30.22,1029.251714
2010-08-27-09-00,31.94,1016.907365
2010-08-27-10-00,33.56,1013.422272
2010-08-27-11-00,35.00,1003.863021
2010-08-27-12-00,36.28,1000.602878
2010-08-27-13-00,37.44,997.9704181
2010-08-27-14-00,38.33,1012.801332
2010-08-27-15-00,38.89,1018.172596
2010-08-27-16-00,39.06,989.9779659
2010-08-27-17-00,38.89,944.7463855
2010-08-27-18-00,38.28,914.8649863
2010-08-27-19-00,37.06,907.8686663
2010-08-27-20-00,35.83,870.1360196
2010-08-27-21-00,34.56,867.8563853
2010-08-27-22-00,33.50,854.7653832
2010-08-27-23-00,32.72,852.3937476
2010-08-27-00-00,31.72,843.4281801
2010-08-28-01-00,31.17,865.8870839
2010-08-28-02-00,30.50,875.8920024
2010-08-28-03-00,29.83,882.7668711
2010-08-28-04-00,29.33,982.0872885
2010-08-28-05-00,28.83,982.2929755
2010-08-28-06-00,28.50,1207.800096
2010-08-28-07-00,28.72,1310.532098
2010-08-28-08-00,30.11,1344.186864
2010-08-28-09-00,31.89,1378.830764
2010-08-28-10-00,33.50,1397.728281
2010-08-28-11-00,34.94,1419.863016
2010-08-28-12-00,36.22,1387.046395
2010-08-28-13-00,37.39,1425.040887
2010-08-28-14-00,38.22,1436.220227
2010-08-28-15-00,38.78,1446.362088
2010-08-28-16-00,38.94,1456.60204
2010-08-28-17-00,38.78,1457.744711
2010-08-28-18-00,38.11,1122.970458
2010-08-28-19-00,36.89,1123.971929
2010-08-28-20-00,35.67,999.2506988
2010-08-28-21-00,34.44,960.3331475
2010-08-28-22-00,33.39,887.618602
2010-08-28-23-00,32.61,868.8974607
2010-08-28-00-00,31.61,852.0486998
2010-08-29-01-00,31.00,851.7111177
2010-08-29-02-00,30.39,852.8151531
2010-08-29-03-00,29.72,852.5975697
2010-08-29-04-00,29.22,947.8715276
2010-08-29-05-00,28.72,966.0494923
2010-08-29-06-00,28.33,1198.339358
2010-08-29-07-00,28.61,1312.301573
2010-08-29-08-00,30.00,1356.156294
2010-08-29-09-00,31.72,1396.181162
2010-08-29-10-00,33.39,1425.294999
2010-08-29-11-00,34.83,1443.099309
2010-08-29-12-00,36.11,1408.319178
2010-08-29-13-00,37.22,1442.728263
2010-08-29-14-00,38.11,1445.818056
2010-08-29-15-00,38.67,1450.016737
2010-08-29-16-00,38.83,1458.625371
2010-08-29-17-00,38.61,1459.359353
2010-08-29-18-00,37.94,1121.227468
2010-08-29-19-00,36.72,1120.422974
2010-08-29-20-00,35.50,996.6399876
2010-08-29-21-00,34.28,936.053636
2010-08-29-22-00,33.28,860.3532254
2010-08-29-23-00,32.50,878.1111647
2010-08-29-00-00,31.50,892.2424344
2010-08-30-01-00,30.89,898.10595
2010-08-30-02-00,30.28,903.3830361
2010-08-30-03-00,29.61,906.2052215
2010-08-30-04-00,29.11,995.3005617
2010-08-30-05-00,28.61,994.970251
2010-08-30-06-00,28.22,1228.398452
2010-08-30-07-00,28.50,1335.800881
2010-08-30-08-00,29.89,1372.824219
2010-08-30-09-00,31.67,1400.299117
2010-08-30-10-00,33.28,1400.394222
2010-08-30-11-00,34.72,1393.462892
2010-08-30-12-00,36.06,1354.833258
2010-08-30-13-00,37.17,1394.434857
2010-08-30-14-00,38.06,1400.960066
2010-08-30-15-00,38.56,1430.378718
2010-08-30-16-00,38.72,1449.98045
2010-08-30-17-00,38.50,1453.412673
2010-08-30-18-00,37.83,1115.772733
2010-08-30-19-00,36.61,1118.03943
2010-08-30-20-00,35.33,978.6014097
2010-08-30-21-00,34.11,928.545242
2010-08-30-22-00,33.11,884.3940137
2010-08-30-23-00,32.39,904.9188684
2010-08-30-00-00,31.33,897.9179756
2010-08-31-01-00,30.72,901.6287984
2010-08-31-02-00,30.11,901.0755656
2010-08-31-03-00,29.44,908.7918849
2010-08-31-04-00,28.94,1007.697407
2010-08-31-05-00,28.50,1005.238338
2010-08-31-06-00,28.11,1233.478441
2010-08-31-07-00,28.33,1339.693672
2010-08-31-08-00,29.78,1375.008461
2010-08-31-09-00,31.56,1403.491446
2010-08-31-10-00,33.17,1405.0312
2010-08-31-11-00,34.67,1399.835399
2010-08-31-12-00,36.00,1351.197056
2010-08-31-13-00,37.11,1386.608013
2010-08-31-14-00,38.00,1419.806879
2010-08-31-15-00,38.50,1466.351742
2010-08-31-16-00,38.67,1497.001952
2010-08-31-17-00,38.44,1493.555251
2010-08-31-18-00,37.72,1165.389823
2010-08-31-19-00,36.50,1145.65353
2010-08-31-20-00,35.28,1006.693251
2010-08-31-21-00,34.06,987.5763812
2010-08-31-22-00,33.06,919.124921
2010-08-31-23-00,32.28,915.064375
2010-08-31-00-00,31.28,895.9835124
2010-09-01-01-00,30.67,896.3501007
2010-09-01-02-00,30.06,893.6753006
2010-09-01-03-00,29.39,895.031876
2010-09-01-04-00,28.89,988.2087198
2010-09-01-05-00,28.44,986.7263442
2010-09-01-06-00,28.00,1215.145754
2010-09-01-07-00,28.28,1322.546915
2010-09-01-08-00,29.67,1359.970006
2010-09-01-09-00,31.44,1384.567369
2010-09-01-10-00,33.11,1393.447924
2010-09-01-11-00,34.61,1401.507056
2010-09-01-12-00,35.94,1367.033943
2010-09-01-13-00,37.06,1424.226288
2010-09-01-14-00,37.94,1443.197279
2010-09-01-15-00,38.50,1450.556796
2010-09-01-16-00,38.61,1460.237013
2010-09-01-17-00,38.39,1461.443314
2010-09-01-18-00,37.67,1125.047148
2010-09-01-19-00,36.44,1132.819843
2010-09-01-20-00,35.22,994.1534358
2010-09-01-21-00,34.06,945.0929481
2010-09-01-22-00,33.06,856.2922938
2010-09-01-23-00,32.28,874.2302832
2010-09-01-00-00,31.28,884.757002
2010-09-02-01-00,30.61,893.8018176
2010-09-02-02-00,30.00,897.0085114
2010-09-02-03-00,29.33,898.8395148
2010-09-02-04-00,28.83,911.4201383
2010-09-02-05-00,28.33,913.7476106
2010-09-02-06-00,27.94,988.4991421
2010-09-02-07-00,28.17,1088.264365
2010-09-02-08-00,29.56,1091.290888
2010-09-02-09-00,31.39,1194.586594
2010-09-02-10-00,33.06,1192.92718
2010-09-02-11-00,34.56,1183.598786
2010-09-02-12-00,35.89,1150.302384
2010-09-02-13-00,37.00,1148.801353
2010-09-02-14-00,37.89,1171.862453
2010-09-02-15-00,38.44,1057.518515
2010-09-02-16-00,38.61,1062.375961
2010-09-02-17-00,38.28,1021.18305
2010-09-02-18-00,37.61,986.5596245
2010-09-02-19-00,36.39,978.6517473
2010-09-02-20-00,35.17,875.8048365
2010-09-02-21-00,33.94,868.3434757
2010-09-02-22-00,32.94,866.1696188
2010-09-02-23-00,32.17,889.3553983
2010-09-02-00-00,31.17,888.9572548
2010-09-03-01-00,30.56,878.2596475
2010-09-03-02-00,29.89,880.4274191
2010-09-03-03-00,29.28,886.0302343
2010-09-03-04-00,28.72,903.4469684
2010-09-03-05-00,28.22,902.7437108
2010-09-03-06-00,27.83,973.16138
2010-09-03-07-00,28.06,966.6744139
2010-09-03-08-00,29.44,1043.079777
2010-09-03-09-00,31.28,1023.869255
2010-09-03-10-00,33.00,1025.419952
2010-09-03-11-00,34.50,1025.008725
2010-09-03-12-00,35.83,1024.601948
2010-09-03-13-00,36.94,1011.174948
2010-09-03-14-00,37.83,1003.5883
2010-09-03-15-00,38.39,1001.71302
2010-09-03-16-00,38.56,973.525308
2010-09-03-17-00,38.22,925.5921822
2010-09-03-18-00,37.50,895.2956659
2010-09-03-19-00,36.28,893.5639201
2010-09-03-20-00,35.06,873.2880624
2010-09-03-21-00,33.83,869.1710435
2010-09-03-22-00,32.83,855.7398515
2010-09-03-23-00,32.06,856.6880685
2010-09-03-00-00,31.06,844.6041677
2010-09-04-01-00,30.44,842.7312697
2010-09-04-02-00,29.78,844.6215515
2010-09-04-03-00,29.11,855.3558643
2010-09-04-04-00,28.61,872.5578753
2010-09-04-05-00,28.17,878.3883468
2010-09-04-06-00,27.72,949.2400536
2010-09-04-07-00,27.94,936.3971504
2010-09-04-08-00,29.33,1013.882273
2010-09-04-09-00,31.17,1009.889592
2010-09-04-10-00,32.89,1020.268044
2010-09-04-11-00,34.39,1015.493582
2010-09-04-12-00,35.78,1009.685015
2010-09-04-13-00,36.83,998.7746002
2010-09-04-14-00,37.72,993.4354517
2010-09-04-15-00,38.28,991.5760781
2010-09-04-16-00,38.44,966.0060566
2010-09-04-17-00,38.11,917.9720255
2010-09-04-18-00,37.44,885.761261
2010-09-04-19-00,36.17,883.670008
2010-09-04-20-00,34.89,864.4631583
2010-09-04-21-00,33.72,867.8931116
2010-09-04-22-00,32.72,866.7202711
2010-09-04-23-00,31.89,879.6085593
2010-09-04-00-00,30.94,880.6749815
2010-09-05-01-00,30.28,894.6145482
2010-09-05-02-00,29.61,894.3220316
2010-09-05-03-00,28.94,896.6728378
2010-09-05-04-00,28.44,992.1630266
2010-09-05-05-00,28.00,989.5856548
2010-09-05-06-00,27.56,1216.322095
2010-09-05-07-00,27.72,1321.239505
2010-09-05-08-00,29.17,1359.067915
2010-09-05-09-00,31.00,1383.041346
2010-09-05-10-00,32.72,1379.614236
2010-09-05-11-00,34.28,1383.969158
2010-09-05-12-00,35.61,1350.78534
2010-09-05-13-00,36.72,1394.65527
2010-09-05-14-00,37.56,1406.225479
2010-09-05-15-00,38.11,1409.465501
2010-09-05-16-00,38.28,1417.281666
2010-09-05-17-00,37.94,1424.700618
2010-09-05-18-00,37.28,1100.323128
2010-09-05-19-00,36.00,1093.292745
2010-09-05-20-00,34.78,968.6230865
2010-09-05-21-00,33.56,931.7776955
2010-09-05-22-00,32.61,874.3104945
2010-09-05-23-00,31.78,886.5737457
2010-09-05-00-00,30.83,894.3678958
2010-09-06-01-00,30.11,905.8758745
2010-09-06-02-00,29.44,909.1145297
2010-09-06-03-00,28.83,897.941908
2010-09-06-04-00,28.28,986.2912542
2010-09-06-05-00,27.83,983.266738
2010-09-06-06-00,27.33,1211.797392
2010-09-06-07-00,27.56,1319.958852
2010-09-06-08-00,29.00,1357.767584
2010-09-06-09-00,30.83,1380.756167
2010-09-06-10-00,32.61,1386.820445
2010-09-06-11-00,34.17,1392.445517
2010-09-06-12-00,35.50,1350.549447
2010-09-06-13-00,36.61,1383.889668
2010-09-06-14-00,37.44,1389.592574
2010-09-06-15-00,37.94,1397.088377
2010-09-06-16-00,38.17,1421.106723
2010-09-06-17-00,37.83,1437.739145
2010-09-06-18-00,37.11,1096.023148
2010-09-06-19-00,35.83,1090.598619
2010-09-06-20-00,34.56,987.2605148
2010-09-06-21-00,33.39,971.717119
2010-09-06-22-00,32.44,908.9406841
2010-09-06-23-00,31.61,915.0226583
2010-09-06-00-00,30.67,906.4680451
2010-09-07-01-00,29.94,910.8009835
2010-09-07-02-00,29.28,923.43152
2010-09-07-03-00,28.61,924.3831938
2010-09-07-04-00,28.06,1011.956683
2010-09-07-05-00,27.61,1005.568696
2010-09-07-06-00,27.11,1231.31067
2010-09-07-07-00,27.33,1338.755942
2010-09-07-08-00,28.78,1377.784636
2010-09-07-09-00,30.67,1407.048289
2010-09-07-10-00,32.44,1406.888202
2010-09-07-11-00,34.00,1404.265903
2010-09-07-12-00,35.39,1383.924561
2010-09-07-13-00,36.44,1425.564443
2010-09-07-14-00,37.33,1423.788265
2010-09-07-15-00,37.83,1419.761407
2010-09-07-16-00,38.06,1439.838016
2010-09-07-17-00,37.72,1458.767476
2010-09-07-18-00,37.00,1136.932777
2010-09-07-19-00,35.67,1133.336998
2010-09-07-20-00,34.44,1022.889793
2010-09-07-21-00,33.28,990.2946568
2010-09-07-22-00,32.28,929.5103559
2010-09-07-23-00,31.44,937.8901432
2010-09-07-00-00,30.44,918.1235809
2010-09-08-01-00,29.78,912.1437768
2010-09-08-02-00,29.06,919.9199571
2010-09-08-03-00,28.39,919.3342785
2010-09-08-04-00,27.83,1014.236855
2010-09-08-05-00,27.39,1010.397563
2010-09-08-06-00,26.94,1237.479875
2010-09-08-07-00,27.11,1349.846933
2010-09-08-08-00,28.61,1387.177202
2010-09-08-09-00,30.50,1408.28847
2010-09-08-10-00,32.28,1405.967992
2010-09-08-11-00,33.89,1413.715972
2010-09-08-12-00,35.28,1380.945165
2010-09-08-13-00,36.33,1419.827843
2010-09-08-14-00,37.22,1428.138868
2010-09-08-15-00,37.72,1436.730323
2010-09-08-16-00,37.94,1459.713566
2010-09-08-17-00,37.56,1459.199608
2010-09-08-18-00,36.83,1118.971404
2010-09-08-19-00,35.50,1110.270971
2010-09-08-20-00,34.28,993.8887269
2010-09-08-21-00,33.06,995.2005131
2010-09-08-22-00,32.06,945.32057
2010-09-08-23-00,31.22,924.4900732
2010-09-08-00-00,30.22,923.2111297
2010-09-09-01-00,29.61,942.6292765
2010-09-09-02-00,28.94,943.9941659
2010-09-09-03-00,28.22,947.1257114
2010-09-09-04-00,27.61,961.1051401
2010-09-09-05-00,27.17,966.8322016
2010-09-09-06-00,26.72,1036.04604
2010-09-09-07-00,26.89,1136.550729
2010-09-09-08-00,28.39,1139.048203
2010-09-09-09-00,30.33,1235.95138
2010-09-09-10-00,32.17,1252.05021
2010-09-09-11-00,33.78,1247.29136
2010-09-09-12-00,35.17,1205.92176
2010-09-09-13-00,36.22,1175.020168
2010-09-09-14-00,37.17,1141.364166
2010-09-09-15-00,37.67,1051.002851
2010-09-09-16-00,37.83,1061.594288
2010-09-09-17-00,37.44,1049.58452
2010-09-09-18-00,36.72,1041.019969
2010-09-09-19-00,35.39,1047.514778
2010-09-09-20-00,34.11,936.9279777
2010-09-09-21-00,32.94,943.8922147
2010-09-09-22-00,31.94,919.0965835
2010-09-09-23-00,31.11,913.6985582
2010-09-09-00-00,30.17,906.6745388
2010-09-10-01-00,29.44,898.8274646
2010-09-10-02-00,28.72,914.533757
2010-09-10-03-00,28.06,923.2676861
2010-09-10-04-00,27.50,938.5692627
2010-09-10-05-00,27.00,939.6005324
2010-09-10-06-00,26.56,1013.306729
2010-09-10-07-00,26.72,1013.083508
2010-09-10-08-00,28.22,1082.304438
2010-09-10-09-00,30.17,1066.294919
2010-09-10-10-00,32.06,1073.13648
2010-09-10-11-00,33.61,1063.326178
2010-09-10-12-00,35.06,1052.00628
2010-09-10-13-00,36.11,1052.111867
2010-09-10-14-00,37.00,1054.381488
2010-09-10-15-00,37.50,1051.863393
2010-09-10-16-00,37.67,1023.263618
2010-09-10-17-00,37.28,974.4865001
2010-09-10-18-00,36.56,944.6461519
2010-09-10-19-00,35.22,947.6836163
2010-09-10-20-00,34.00,936.3676695
2010-09-10-21-00,32.78,930.9215984
2010-09-10-22-00,31.78,908.5217091
2010-09-10-23-00,30.89,896.8335047
2010-09-10-00-00,30.00,889.3049635
2010-09-11-01-00,29.28,908.0782413
2010-09-11-02-00,28.56,913.0471515
2010-09-11-03-00,27.83,917.9572474
2010-09-11-04-00,27.28,1018.512322
2010-09-11-05-00,26.83,1024.966144
2010-09-11-06-00,26.33,1253.247523
2010-09-11-07-00,26.50,1359.632031
2010-09-11-08-00,28.00,1395.225609
2010-09-11-09-00,29.94,1418.718185
2010-09-11-10-00,31.83,1422.149143
2010-09-11-11-00,33.44,1431.555173
2010-09-11-12-00,34.83,1387.612055
2010-09-11-13-00,35.94,1426.893062
2010-09-11-14-00,36.83,1448.725003
2010-09-11-15-00,37.28,1477.462913
2010-09-11-16-00,37.50,1495.797648
2010-09-11-17-00,37.11,1502.098812
2010-09-11-18-00,36.33,1166.932963
2010-09-11-19-00,35.06,1152.673969
2010-09-11-20-00,33.83,996.6911203
2010-09-11-21-00,32.61,964.676252
2010-09-11-22-00,31.61,935.1427621
2010-09-11-23-00,30.78,943.7369049
2010-09-11-00-00,29.78,927.5596137
2010-09-12-01-00,29.11,922.7843751
2010-09-12-02-00,28.39,917.2909512
2010-09-12-03-00,27.67,933.2236551
2010-09-12-04-00,27.11,1029.200713
2010-09-12-05-00,26.61,1012.123125
2010-09-12-06-00,26.17,1231.956578
2010-09-12-07-00,26.33,1339.350635
2010-09-12-08-00,27.83,1375.302369
2010-09-12-09-00,29.83,1402.615239
2010-09-12-10-00,31.72,1404.910902
2010-09-12-11-00,33.33,1398.920426
2010-09-12-12-00,34.78,1348.729972
2010-09-12-13-00,35.83,1382.108392
2010-09-12-14-00,36.72,1396.161856
2010-09-12-15-00,37.17,1416.692199
2010-09-12-16-00,37.33,1442.282304
2010-09-12-17-00,36.94,1447.362752
2010-09-12-18-00,36.17,1105.722971
2010-09-12-19-00,34.89,1102.730615
2010-09-12-20-00,33.67,998.2998637
2010-09-12-21-00,32.44,985.9052582
2010-09-12-22-00,31.44,941.3279409
2010-09-12-23-00,30.61,942.3586811
2010-09-12-00-00,29.61,925.4185726
2010-09-13-01-00,28.94,910.410613
2010-09-13-02-00,28.17,915.390057
2010-09-13-03-00,27.50,927.1470315
2010-09-13-04-00,26.89,1007.519759
2010-09-13-05-00,26.39,995.0252503
2010-09-13-06-00,26.00,1225.421343
2010-09-13-07-00,26.11,1322.179651
2010-09-13-08-00,27.72,1355.222981
2010-09-13-09-00,29.67,1381.531008
2010-09-13-10-00,31.61,1391.248995
2010-09-13-11-00,33.28,1394.15372
2010-09-13-12-00,34.72,1350.104551
2010-09-13-13-00,35.78,1378.322199
2010-09-13-14-00,36.61,1383.999541
2010-09-13-15-00,37.11,1394.940661
2010-09-13-16-00,37.22,1402.181893
2010-09-13-17-00,36.83,1399.000012
2010-09-13-18-00,36.06,1115.720388
2010-09-13-19-00,34.78,1165.452136
2010-09-13-20-00,33.56,1052.963583
2010-09-13-21-00,32.33,1013.949905
2010-09-13-22-00,31.33,945.2191292
2010-09-13-23-00,30.50,944.6694233
2010-09-13-00-00,29.44,938.1415851
2010-09-14-01-00,28.78,931.8939026
2010-09-14-02-00,28.00,935.4749846
2010-09-14-03-00,27.28,935.8651773
2010-09-14-04-00,26.72,1025.048019
2010-09-14-05-00,26.22,1026.562738
2010-09-14-06-00,25.78,1262.805773
2010-09-14-07-00,25.94,1371.429564
2010-09-14-08-00,27.50,1406.400079
2010-09-14-09-00,29.56,1419.025282
2010-09-14-10-00,31.44,1416.358112
2010-09-14-11-00,33.11,1416.056818
2010-09-14-12-00,34.56,1368.528871
2010-09-14-13-00,35.67,1399.547599
2010-09-14-14-00,36.44,1414.273334
2010-09-14-15-00,36.94,1426.249588
2010-09-14-16-00,37.11,1431.341292
2010-09-14-17-00,36.67,1421.428543
2010-09-14-18-00,35.94,1141.165547
2010-09-14-19-00,34.67,1165.228642
2010-09-14-20-00,33.44,1035.195475
2010-09-14-21-00,32.22,994.8479854
2010-09-14-22-00,31.22,936.0246234
2010-09-14-23-00,30.33,935.0278928
2010-09-14-00-00,29.33,916.9619505
2010-09-15-01-00,28.67,922.4203865
2010-09-15-02-00,27.89,925.5590965
2010-09-15-03-00,27.17,929.8145319
2010-09-15-04-00,26.56,1024.83008
2010-09-15-05-00,26.06,1019.669307
2010-09-15-06-00,25.61,1247.207726
2010-09-15-07-00,25.78,1353.103576
2010-09-15-08-00,27.33,1390.308034
2010-09-15-09-00,29.39,1417.118833
2010-09-15-10-00,31.33,1416.491254
2010-09-15-11-00,32.94,1409.261699
2010-09-15-12-00,34.39,1366.672028
2010-09-15-13-00,35.50,1397.864928
2010-09-15-14-00,36.33,1386.869813
2010-09-15-15-00,36.78,1381.852407
2010-09-15-16-00,36.94,1395.567402
2010-09-15-17-00,36.50,1401.919534
2010-09-15-18-00,35.78,1099.868141
2010-09-15-19-00,34.50,1124.910261
2010-09-15-20-00,33.22,1012.885341
2010-09-15-21-00,32.00,979.4996604
2010-09-15-22-00,31.00,914.3776653
2010-09-15-23-00,30.11,917.7722689
2010-09-15-00-00,29.11,911.5254517
2010-09-16-01-00,28.44,915.2733167
2010-09-16-02-00,27.67,916.6876155
2010-09-16-03-00,26.94,920.6351164
2010-09-16-04-00,26.33,934.4484888
2010-09-16-05-00,25.89,935.3614756
2010-09-16-06-00,25.39,1009.244084
2010-09-16-07-00,25.61,1116.090747
2010-09-16-08-00,27.17,1119.373565
2010-09-16-09-00,29.22,1215.564931
2010-09-16-10-00,31.11,1213.169338
2010-09-16-11-00,32.78,1210.813975
2010-09-16-12-00,34.17,1173.834816
2010-09-16-13-00,35.28,1161.181316
2010-09-16-14-00,36.11,1158.12073
2010-09-16-15-00,36.56,1077.400589
2010-09-16-16-00,36.67,1086.534432
2010-09-16-17-00,36.28,1049.800523
2010-09-16-18-00,35.50,1021.729319
2010-09-16-19-00,34.22,1031.918904
2010-09-16-20-00,32.94,926.6238341
2010-09-16-21-00,31.78,921.1467595
2010-09-16-22-00,30.78,915.8144395
2010-09-16-23-00,29.89,921.9852548
2010-09-16-00-00,28.89,913.4846271
2010-09-17-01-00,28.22,905.6075083
2010-09-17-02-00,27.44,907.6338361
